0,0,B
3,0,B
10,0,B
7,424450020000000000,B
18,0,B
18,0,B
0,0,B
0,0,B
19,290000000000000000,B
0,0,B
16,3000000000000000,B
35,0,B
0,0,B
6,0,B
15,33000000000000000,B
9,200000000000000000,B
0,0,B
9,0,B
4,140022000000000000,B
0,0,B
10,2716546130000000000,B
13,295000000000000000,B
7,125000000000000000000,B
0,0,B
6,266000000000000000,B
1,0,B
13,12000000000000000,B
5,880000000000000000,B
11,243016432923258000,B
22,149319720687489342,B
0,0,B
46,0,B
4,613128443039949696,B
20,0,B
0,0,B
39,0,B
0,0,B
9,404849200000000000,B
24,0,B
0,0,B
0,0,B
2,30000000000000000,B
5,3000000000000000,B
20,137793487631223312,B
0,0,B
3,80000000000000000,B
10,0,B
3,160000000000000000,B
3,30000000000000000,B
0,0,B
3,11933780000000000,B
1,115686765632831640,B
4,457393094472988270,B
4,80000000000000000,B
0,0,B
0,0,B
26,0,B
0,0,B
3,169266173783812064,B
2,37000000000000000,B
3,118772381075903967,B
1,0,B
36,0,B
8,24000000000000000,B
11,28454233192722133,B
5,5000000000000000,B
7,0,B
7,4000000000000000000,B
5,300000000000000000,B
0,0,B
0,0,B
4,2920000000000000000,B
0,0,B
37,0,B
5,1124116786273126986,B
15,0,B
60,0,B
22,0,B
10,160166477520703376,B
10,0,B
8,31753337000000000,B
5,244000000000000000,B
0,0,B
1,90000000000000000,B
5,0,B
48,1327738949852833458,B
39,0,B
0,0,B
4,603460311027685731,B
5,270000000000000000,B
15,0,B
4,25000000000000000,B
8,3200000000000000,B
10,30000000000000000,B
6,0,B
37,100000000000000,B
3,15000000000000000,B
16,131484453956188533,B
9,0,B
18,102200000000000000,B
19,0,B
11,100940000000000000,B
0,0,B
6,4916000000000000000,B
0,0,B
3,266808826144637250,B
10,174034495916443399,B
0,0,B
0,0,B
5,0,B
5,0,B
6,18000000000000000,B
4,0,B
4,0,B
1,199000000000000000,B
15,30000000000000000,B
11,21404631116707572,B
0,0,B
5,180940000000000000,B
3,3800000000000000,B
0,0,B
33,0,B
10,100000000000000000,B
23,146731052253419550,B
0,0,B
19,0,B
0,0,B
0,0,B
0,0,B
24,11910000000000000,B
0,0,B
5,3100000000000000,B
27,100000000000000000,B
6,0,B
0,0,B
0,0,B
0,0,B
3,17013829813090927,B
8,210000000000000000,B
20,100000000000000000,B
5,20000000000000000,B
26,0,B
0,0,B
0,0,B
48,0,B
5,480000000000000000,B
0,0,B
13,200000000000000000,B
3,30000000000000000,B
50,0,B
4,194169592708451689,B
32,0,B
19,1511472933556797750,B
44,0,B
20,133700000000000,B
12,23039055318947181,B
9,1701199614379939808,B
8,0,B
0,0,B
24,1176371188335444,B
0,0,B
41,0,B
0,0,B
0,0,B
3,115884406073067335,B
36,0,B
0,0,B
4,260000000000000000,B
32,0,B
0,0,B
0,0,B
0,0,B
7,0,B
22,1337000000000000,B
0,0,B
0,0,B
23,0,B
0,0,B
6,25000000000000000,B
25,0,B
0,0,B
0,0,B
38,0,B
0,0,B
3,9130558288111310722,B
0,0,B
0,0,B
24,0,B
38,0,B
0,0,B
15,0,B
0,0,B
9,0,B
0,0,B
15,300000000000000000,B
0,0,B
10,1450000000000000000,B
2,150000000000000000,B
48,0,B
4,25000000000000000,B
0,0,B
0,0,B
22,1000000000000000000,B
3,130000000000000000,B
0,0,B
3,549357195381454911,B
0,0,B
2,69229026038557508,B
34,0,B
0,0,B
0,0,B
0,0,B
30,1600000000000000,B
0,0,B
7,130000000000000000,B
11,4868357243610000,B
47,0,B
38,180000000000000000,B
0,0,B
12,0,B
21,108100000000000000,B
11,2497609580000000000,B
18,10788000000000000,B
35,0,B
45,200000000000000000,B
2,26227298534666072,B
16,0,B
4,600771180665989088,B
9,0,B
28,0,B
3,742000000000000000,B
0,0,B
11,2000000000000000,B
0,0,B
1,0,B
12,250000000000000000,B
19,0,B
5,0,B
5,300000000000000000,B
0,0,B
0,0,B
0,0,B
19,133700000000000,B
39,0,B
28,0,B
2,104480000000000000,B
28,0,B
4,0,B
8,5000000000000000,B
2,777000000000000,B
0,0,B
13,0,B
0,0,B
3,17246393748428293,B
0,0,B
11,292335512613869111,B
6,412131284513047744,B
0,0,B
3,169756229211076035,B
5,463295434264768098,B
24,0,B
19,1000457122487479991,B
48,19900000000000000,B
16,0,B
10,267688136010840975,B
4,300000000000000000,B
8,0,B
34,0,B
5,1000000000000000000,B
15,20000000000000000,B
2,61000000000000000,B
0,0,B
42,0,B
20,0,B
0,0,B
15,0,B
9,20000000000000000,B
7,40000000000000000,B
0,0,B
3,753351972163011873,B
17,0,B
18,0,B
0,0,B
17,0,B
39,0,B
1,38000000000000000,B
0,0,B
31,0,B
14,150000000000000000,B
15,0,B
0,0,B
9,309000000000000000,B
4,0,B
0,0,B
38,1500000000000000000,B
4,373997887139900334,B
20,144632476988008327,B
41,100000000000000000,B
2,55000000000000000,B
28,1000000000000000000,B
11,43322000000000000,B
2,5919638372257829,B
7,266000000000000000,B
32,100000000000000000,B
9,20018673436586765,B
9,36100000000000000,B
17,10785000000000000,B
0,0,B
0,0,B
38,10480000000000000,B
0,0,B
4,270000000000000000,B
0,0,B
29,10000000000000000,B
0,0,B
0,0,B
3,31654080000000000,B
7,39541000000009003,B
0,0,B
0,0,B
39,0,B
29,0,B
0,0,B
0,0,B
0,0,B
8,200000000000000000,B
0,0,B
0,0,B
0,0,B
7,1500000000000000000,B
5,577778737812053025,B
24,1000000000000000,B
6,102639547017465830,B
35,0,B
0,0,B
3,310000000000000000,B
0,0,B
56,10000000000000000,B
